_id,label,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year
9278,0,webdb ' 98 : international workshop on the web and databases,report on ngits ' 99 : the fourth international workshop on next generation information technologies and systems,"alberto o. mendelzon , paolo atzeni",opher etzion,sigmod record,acm sigmod record,1998,1999
7144,1,tigukat : a uniform behavioral objectbase management system,tigukat : a uniform behavioral objectbase management system,"randal j. peters , m. tamer özsu , boman irani , adriana muñoz , anna lipka , duane szafron","m. tamer &#214; zsu , randal peters , duane szafron , boman irani , anna lipka , adriana mu &#241; oz",vldb j.,the vldb journal -- the international journal on very large data bases,1995,1995
8242,0,"database research at the indian institute of technology , bombay",database research at ut arlington,"s. seshadri , nandlal l. sarda , d. b. phatak , s. sudarshan","sharma chakravarthy , alp aslandogan , ramez elmasri , leonidas fegaras , junghwan oh",sigmod record,acm sigmod record,1996,2003
2869,0,efficient incremental garbage collection for client-server object database systems,partition selection policies in object database garbage collection,"laurent amsaleg , olivier gruber , michael j. franklin","jonathan e. cook , alexander l. wolf , benjamin g. zorn",vldb,international conference on management of data,1995,1994
5113,1,checkpointing in oracle,checkpointing in oracle,"juan loaiza , ashok joshi , tirthankar lahiri , william bridge","ashok joshi , william bridge , juan loaiza , tirthankar lahiri",vldb,very large data bases,1998,1998
2704,0,the zero-delay data warehouse : mobilizing heterogeneous databases,declustering databases on heterogeneous disk systems,eva kühn,"ling tony chen , doron rotem , sidhar seshadri",vldb,very large data bases,2003,1995
3193,1,picodmbs : scaling down database techniques for the smartcard,picodmbs : scaling down database techniques for the smartcard,"luc bouganim , patrick valduriez , philippe pucheral , christophe bobineau","christophe bobineau , luc bouganim , philippe pucheral , patrick valduriez",vldb,very large data bases,2000,2000
11544,0,ontologies : a silver bullet for knowledge management and electronic commerce - book review,business data management for business-to-business electronic commerce,antonio badia,"christoph quix , mareike schoop , manfred jeusfeld",sigmod record,acm sigmod record,2002,2002
1049,0,database systems management and oracle8,data grid management systems,c. gregory doherty,"arun jagatheesan , arcot rajasekar",sigmod conference,international conference on management of data,1998,2003
12031,0,foundations of preferences in database systems,advances in real-time database systems research,werner kießling,azer bestavros,vldb,acm sigmod record,2002,1996
7820,0,databases for networks,database principles,h. v. jagadish,leonid libkin,sigmod conference,acm sigmod record,1994,2001
2507,0,the hcc-tree : an efficient index structure for object oriented databases,query unnesting in object-oriented databases,"b. sreenath , s. seshadri",leonidas fegaras,vldb,international conference on management of data,1994,1998
8017,0,avoiding ordering and grouping in query processing,sequence query processing,"xiaoyu wang , mitch cherniack","praveen seshadri , miron livny , raghu ramakrishnan",vldb,international conference on management of data,2003,1994
7761,0,anipqo : almost non-intrusive parametric query optimization for nonlinear cost functions,design and analysis of parametric query optimization algorithms,"arvind hulgeri , s. sudarshan",sumit ganguly,vldb,very large data bases,2003,1998
2553,0,dynamic maintenance of wavelet-based histograms,dynamic maintenance of data distribution for selectivity estimation,"yossi matias , jeffrey scott vitter , min wang","kyu young whang , sang wook kim , gio wiederhold",vldb,the vldb journal -- the international journal on very large data bases,2000,1994
2858,0,implementing crash recovery in quickstore : a performance study,quickstore : a high performance mapped object store,"seth j. white , david j. dewitt","seth j. white , david j. dewitt",sigmod conference,the vldb journal -- the international journal on very large data bases,1995,1995
10362,1,design and management of data warehouses : report on the dmdw '99 workshop,design and management of data warehouses report on the dmdw '99 workshop,"martin staudt , yannis vassiliou , manfred a. jeusfeld , stella gatziu","stella gatziu , manfred jeusfeld , martin staudt , yannis vassiliou",sigmod record,acm sigmod record,1999,1999
8005,0,update propagation protocols for replicated databases,update propagation strategies to improve freshness in lazy master replicated databases,"raghavan komondoor , abraham silberschatz , yuri breitbart , s. seshadri , rajeev rastogi","esther pacitti , eric simon",sigmod conference,the vldb journal -- the international journal on very large data bases,1999,2000
9160,0,unisql 's next-generation object-relational database management system,anatomy of a native xml base management system,"phil janus , albert d'andrea","t. fiebig , s. helmer , c.-c . kanne , g. moerkotte , j. neumann , r. schiele , t. westmann",sigmod record,the vldb journal -- the international journal on very large data bases,1996,2002
9197,0,lore : a lightweight object repository for semistructured data,a fast index for semistructured data,"janet l. wiener , jason mchugh , serge abiteboul , qingshan luo , anand rajaraman , dallan quass , jeffrey d. ullman , roy goldman , hugo rivero , jennifer widom , svetlozar nestorov , kevin haas","brian cooper , neal sample , michael j. franklin , gisli r. hjaltason , moshe shadmon",sigmod conference,very large data bases,1996,2001
11572,0,guest editorial,guest editorial,"yannis e. ioannidis , raghu ramakrishnan , philip a. bernstein","paolo atzeni , alberto o. mendelzon",vldb j.,the vldb journal -- the international journal on very large data bases,2003,2000
2500,0,editor 's notes,editorial,ling liu,"peter apers , stefano ceri , richard snodgrass",sigmod record,the vldb journal -- the international journal on very large data bases,2002,2002
10163,0,"design , implementation , and performance of the lham log-structured history data access method",the design and implementation of a sequence database system,"gerhard weikum , peter muth , patrick e. o'neil , achim pick","praveen seshadri , miron livny , raghu ramakrishnan",vldb,very large data bases,1998,1996
895,0,index configuration in object-oriented databases,the trigs active object-oriented database system - an overview,elisa bertino,"g. kappel , w. retschitzegger",vldb j.,acm sigmod record,1994,1998
12075,1,"optimizing queries using materialized views : a practical , scalable solution","optimizing queries using materialized views : a practical , scalable solution","per-åke larson , jonathan goldstein","jonathan goldstein , per - &#197; ke larson",sigmod conference,international conference on management of data,2001,2001
6494,0,editor 's notes,editorial,arie segev,richard snodgrass,sigmod record,acm transactions on database systems ( tods ),1994,2001
353,0,guest editorial,editorial,"kyu-young whang , gunter schlageter , amr el abbadi","peter apers , stefano ceri , richard snodgrass",vldb j.,the vldb journal -- the international journal on very large data bases,2001,2002
599,0,picodbms : scaling down database techniques for the smartcard,database techniques for the world-wide web : a survey,"patrick valduriez , philippe pucheral , christophe bobineau , luc bouganim","daniela florescu , alon levy , alberto mendelzon",vldb j.,acm sigmod record,2001,1998
5202,0,geominer : a system prototype for spatial data mining,sting : a statistical information grid approach to spatial data mining,"jiawei han , nebojsa stefanovic , krzysztof koperski","wei wang , jiong yang , richard r. muntz",sigmod conference,very large data bases,1997,1997
4896,0,estimation of query-result distribution and its application in parallel-join load balancing,predictive dynamic load balancing of parallel and distributed rule and query processing,"viswanath poosala , yannis e. ioannidis","hasanat m. dewan , salvatore j. stolfo , mauricio hern &#225; ndez , jae-jun hwang",vldb,international conference on management of data,1996,1994
11076,0,open issues in parallel query optimization,parametric query optimization,"waqar hasan , patrick valduriez , daniela florescu","yannis e. ioannidis , raymond t. ng , kyuseok shim , timos k. sellis",sigmod record,the vldb journal -- the international journal on very large data bases,1996,1997
9418,0,describing and using query capabilities of heterogeneous sources,merging ranks from heterogeneous internet sources,"yannis papakonstantinou , vasilis vassalos","luis gravano , hector garcia-molina",vldb,very large data bases,1997,1997
10747,1,boat-optimistic decision tree construction,boat-optimistic decision tree construction,"wei-yin loh , raghu ramakrishnan , venkatesh ganti , johannes gehrke","johannes gehrke , venkatesh ganti , raghu ramakrishnan , wei-yin loh",sigmod conference,international conference on management of data,1999,1999
7313,1,magic conditions,magic conditions,"hamid pirahesh , inderpal singh mumick , raghu ramakrishnan , sheldon j. finkelstein","inderpal singh mumick , sheldon j. finkelstein , hamid pirahesh , raghu ramakrishnan",acm trans . database syst .,acm transactions on database systems ( tods ),1996,1996
6333,1,computing iceberg queries efficiently,computing iceberg queries efficiently,"hector garcia-molina , narayanan shivakumar , jeffrey d. ullman , rajeev motwani , min fang","min fang , narayanan shivakumar , hector garcia-molina , rajeev motwani , jeffrey d. ullman",vldb,very large data bases,1998,1998
5734,0,reminiscences on influential papers,influential papers,"hector garcia-molina , patricia g. selinger , tomasz imielinski , david maier , jeffrey d. ullman , richard t. snodgrass",ken ross,sigmod record,acm sigmod record,1998,2003
8425,1,memex : a browsing assistant for collaborative archiving and mining of surf trails,memex : a browsing assistant for collaborative archiving and mining of surf trails,"mallela subramanyam , mitul tiwari , sandeep srivastava , soumen chakrabarti","soumen chakrabarti , sandeep srivastava , mallela subramanyam , mitul tiwari",vldb,very large data bases,2000,2000
9299,0,improving timeliness in real-time secure database systems,applying update streams in a soft real-time database system,"sang hyuk son , rasikan david , bhavani m. thuraisingham","b. adelberg , h. garcia-molina , b. kao",sigmod record,international conference on management of data,1996,1995
6909,0,efficient algorithms for processing xpath queries,efficient algorithms for mining outliers from large data sets,"reinhard pichler , georg gottlob , christoph koch","sridhar ramaswamy , rajeev rastogi , kyuseok shim",vldb,international conference on management of data,2002,2000
12056,0,datablitz storage manager : main memory database performance for critical applications,"storhouse metanoia - new applications for database , storage & ; data warehousing","p. p. s. narayan , s. sudarshan , s. gogate , j. miller , abraham silberschatz , c. gupta , jerry baulier , m. wilder , henry f. korth , peter mcilroy , s. haldar , s. seshadri , philip bohannon , c. wei , a. khivesera , s. joshi , rajeev rastogi , m. nemeth","felipe cari &#241; o , jr. , pekka kostamaa , art kaufmann , john burgess",sigmod conference,international conference on management of data,1999,2001
6948,0,distributed query evaluation on semistructured data,inferring structure in semistructured data,dan suciu,"svetlozer nestorov , serge abiteboul , rajeev motwani",acm trans . database syst .,acm sigmod record,2002,1997
1340,0,analysis of locking behavior in three real database systems,improving timeliness in real-time secure database systems,"alan jay smith , vigyan singhal","sang h. son , rasikan david , bhavani thuraisingham",vldb j.,acm sigmod record,1997,1996
6673,0,query processing in tertiary memory databases,coalescing in temporal databases,sunita sarawagi,"michael h. b &#246; hlen , richard thomas snodgrass , michael d. soo",vldb,very large data bases,1995,1996
2255,0,efficient filtering of xml documents with xpath expressions,efficiently publishing relational data as xml documents,"rajeev rastogi , pascal felber , chee yong chan , minos n. garofalakis","jayavel shanmugasundaram , eugene shekita , rimon barr , michael carey , bruce lindsay , hamid pirahesh , berthold reinwald",vldb j.,the vldb journal -- the international journal on very large data bases,2002,2001
7823,1,stream processing of xpath queries with predicates,stream processing of xpath queries with predicates,"ashish kumar gupta , dan suciu","ashish kumar gupta , dan suciu",sigmod conference,international conference on management of data,2003,2003
9426,0,staggered striping in multimedia information systems,analysis of navigation behaviour in web sites integrating multiple information systems,"steven berson , richard r. muntz , shahram ghandeharizadeh , xiangyu ju","bettina berendt , myra spiliopoulou",sigmod conference,the vldb journal -- the international journal on very large data bases,1994,2000
1929,0,mosaico - a system for conceptual modeling and rapid prototyping of object-oriented database application,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system","m. toiati , michele missikoff","georges gardarin , fei sha , zhao-hui tang",sigmod conference,very large data bases,1994,1996
5933,0,managing intervals efficiently in object-relational databases,unisql/x unified relational and object-oriented database system,"thomas seidl , marco pötke , hans-peter kriegel",won kim,vldb,international conference on management of data,2000,1994
8972,0,a system for watermarking relational databases,rights protection for relational data,"peter j. haas , rakesh agrawal , jerry kiernan","radu sion , mikhail atallah , sunil prabhakar",sigmod conference,international conference on management of data,2003,2003
2188,0,advances in databases and information systems ( adbis ),solving satisfiability and implication problems in database systems,"albertas caplinskas , johann eder , olegas vasilecas","sha guo , wei sun , mark a. weiss",sigmod record,acm transactions on database systems ( tods ),2002,1996
7730,0,the structured information manager : a database system for sgml documents,temporal database system implementations,ron sacks-davis,michael h. b &#246; hlen,vldb,acm sigmod record,1996,1995
9552,0,constructing the next 100 database management systems,lore : a database management system for semistructured data,"andreas geppert , klaus r. dittrich","jason mchugh , serge abiteboul , roy goldman , dallas quass , jennifer widom",sigmod record,acm sigmod record,1994,1997
8260,1,selectivity estimation using probabilistic models,selectivity estimation using probabilistic models,"daphne koller , lise getoor , benjamin taskar","lise getoor , benjamin taskar , daphne koller",sigmod conference,international conference on management of data,2001,2001
8598,0,mining the world wide web : an information search approach - book review,combining fuzzy information : an overview,aris m. ouksel,ronald fagin,sigmod record,acm sigmod record,2002,2002
7310,1,xbase : making your gigabyte disk queriable,xbase : making your gigabyte disk queriable,"jianhua lv , yubin bao , hongjun lu , ge yu , guoren wang , yaxin yu","hongjun lu , guoren wang , ge yu , yubin bao , jianhua lv , yaxin yu",sigmod conference,international conference on management of data,2002,2002
6161,0,infomaster : an information integration system,challenges for global information systems,"arthur m. keller , michael r. genesereth , oliver m. duschka","alon y. levy , abraham silberschatz , divesh srivastava , maria zemankova",sigmod conference,very large data bases,1997,1994
6880,1,the samos active dbms prototype,the samos active dbms prototype,"klaus r. dittrich , stella gatziu , andreas geppert","stella gatziu , andreas geppert , klaus r. dittrich",sigmod conference,international conference on management of data,1995,1995
8381,0,cluster validity methods : part i,clustering validity checking methods : part ii,"michalis vazirgiannis , yannis batistakis , maria halkidi","maria halkidi , yannis batistakis , michalis vazirgiannis",sigmod record,acm sigmod record,2002,2002
5044,0,efficient similarity search and classification via rank aggregation,efficient integration and aggregation of historical information,"ravi kumar , d. sivakumar , ronald fagin","mirek riedewald , divyakant agrawal , amr el abbadi",sigmod conference,international conference on management of data,2003,2002
11765,0,query processing in tertiary memory databases,integrating reliable memory in databases,sunita sarawagi,"wee teck ng , peter m. chen",vldb,very large data bases,1995,1997
9086,1,shore : combining the best features of oodbms and file systems,shore : combining the best features of oodbms and file systems,shore team,corporate the shore team,sigmod conference,international conference on management of data,1995,1995
4395,0,extraction of object-oriented structures from existing relational databases,the hcc-tree : an efficient index structure for object oriented databases,"julia e. hodges , shekar ramanathan","b. sreenath , s. seshadri",sigmod record,very large data bases,1997,1994
6965,0,editorial,a tsql2 tutorial,richard t. snodgrass,"richard thomas snodgrass , ilsoo ahn , gad ariav , don batory , james clifford , curtis e. dyreson , ramez elmasri , fabio grandi , christian s. jensen , wolfgang k &#228; fer , nick kline , krishna kulkarni , t. y. cliff leung , nikos lorentzos , john f. roddick , arie segev , michael d. soo , suryanarayana m. sripada",acm trans . database syst .,acm sigmod record,2001,1994
630,1,efficient materialization and use of views in data warehouses,efficient materialization and use of views in data warehouses,"márcio farias de souza , marcus costa sampaio","m &#225; rcio farias de souza , marcus costa sampaio",sigmod record,acm sigmod record,1999,1999
12118,0,fast algorithms for universal quantification in large databases,incremental distance join algorithms for spatial databases,"goetz graefe , richard l. cole","g &#237; sli r. hjaltason , hanan samet",acm trans . database syst .,international conference on management of data,1995,1998
8515,0,optimizing multiple dimensional queries simultaneously in multidimensional databases,optimizing queries on files,"jeffrey xu yu , weifa liang , maria e. orlowska","mariano p. consens , tova milo",vldb j.,international conference on management of data,2000,1994
10002,1,an efficient cost-driven index selection tool for microsoft sql server,an efficient cost-driven index selection tool for microsoft sql server,"surajit chaudhuri , vivek r. narasayya","surajit chaudhuri , vivek r. narasayya",vldb,very large data bases,1997,1997
4366,0,garbage collection in object oriented databases using transactional cyclic reference counting,index configuration in object-oriented databases,"s. sudarshan , prasan roy , abraham silberschatz , s. seshadri , srinivas ashwin",elisa bertino,vldb,the vldb journal -- the international journal on very large data bases,1997,1994
7090,0,database systems management and oracle8,temporal database system implementations,c. gregory doherty,michael h. b &#246; hlen,sigmod conference,acm sigmod record,1998,1995
6217,0,database research at columbia university,database research at nthu and itri,"kenneth a. ross , gail e. kaiser , luis gravano , salvatore j. stolfo , shih-fu chang",arbee l. p. chen,sigmod record,acm sigmod record,1998,1994
6533,0,mariposa : a wide-area distributed database system,revisiting commit processing in distributed database systems,"carl staelin , paul m. aoki , witold litwin , michael stonebraker , adam sah , jeff sidell , andrew yu , avi pfeffer","ramesh gupta , jayant haritsa , krithi ramamritham",vldb j.,international conference on management of data,1996,1997
1583,0,incremental maintenance for non-distributive aggregate functions,incremental maintenance of recursive views using relational calculus/sql,"themistoklis palpanas , richard sidle , hamid pirahesh , roberta cochrane","guozhu dong , jianwen su",vldb,acm sigmod record,2002,2000
276,0,the aqua approximate query answering system,join synopses for approximate query answering,"sridhar ramaswamy , swarup acharya , phillip b. gibbons , viswanath poosala","swarup acharya , phillip b. gibbons , viswanath poosala , sridhar ramaswamy",sigmod conference,international conference on management of data,1999,1999
4340,1,estimating compilation time of a query optimizer,estimating compilation time of a query optimizer,"dengfeng gao , eileen tien lin , jun rao , ihab f. ilyas , guy m. lohman","ihab f. ilyas , jun rao , guy lohman , dengfeng gao , eileen lin",sigmod conference,international conference on management of data,2003,2003
7828,1,distributed deviation detection in sensor networks,distributed deviation detection in sensor networks,"dimitrios gunopulos , themistoklis palpanas , dimitris papadopoulos , vana kalogeraki","themistoklis palpanas , dimitris papadopoulos , vana kalogeraki , dimitrios gunopulos",sigmod record,acm sigmod record,2003,2003
11252,0,research issues for data communication in mobile ad-hoc network database systems,research issues in databases for arcs : active rapidly changing data systems,"leslie d. fife , le gruenwald",anindya datta,sigmod record,acm sigmod record,2003,1994
7743,0,towards self-tuning data placement in parallel database systems,rethinking database system architecture : towards a self-tuning risc-style database system,"mong-li lee , beng chin ooi , anirban mondal , kian-lee tan , masaru kitsuregawa","surajit chaudhuri , gerhard weikum",sigmod conference,very large data bases,2000,2000
4202,0,www-udk : a web-based environmental meta-information system,the ecobase project : database and web technologies for environmental information systems,"rudolf legat , arne koschel , andree keitel , ralf kramer , claudia rolker , ralf nikolai , peter c. lockemann , konrad zirm","luc bouganim , maria claudia cavalcanti , fran &#231; oise fabret , maria luiza campos , fran &#231; ois llirbat , marta mattoso , rubens melo , ana maria moura , esther pacitti , fabio porto , margareth simoes , eric simon , asterio tanaka , patrick valduriez",sigmod record,acm sigmod record,1997,2001
9748,1,novel approaches in query processing for moving object trajectories,novel approaches in query processing for moving object trajectories,"yannis theodoridis , dieter pfoser , christian s. jensen","dieter pfoser , christian s. jensen , yannis theodoridis",vldb,very large data bases,2000,2000
3237,0,reverse nearest neighbor aggregates over data streams,continuous queries over data streams,"flip korn , s. muthukrishnan , divesh srivastava","shivnath babu , jennifer widom",vldb,acm sigmod record,2002,2001
1988,0,efficient and cost-effective techniques for browsing and indexing large video databases,efficient index structures for string databases,"kien a. hua , jung-hwan oh","tamer kahveci , ambuj k. singh",sigmod conference,very large data bases,2000,2001
11455,0,database indexing for large dna and protein sequence collections,a database index to large biological sequences,"robert w. irving , malcolm p. atkinson , ela hunt","ela hunt , malcolm p. atkinson , robert w. irving",vldb j.,very large data bases,2002,2001
9641,0,lineage tracing for general data warehouse transformations,data extraction and transformation for the data warehouse,"jennifer widom , yingwei cui",case squire,vldb j.,international conference on management of data,2003,1995
9837,0,index nesting - an efficient approach to indexing in object-oriented databases,static detection of security flaws in object-oriented databases,"jiawei han , beng chin ooi , hongjun lu , kian-lee tan",keishi tajima,vldb j.,international conference on management of data,1996,1996
4995,0,dynamic maintenance of data distribution for selectivity estimation,dynamic maintenance of wavelet-based histograms,"kyu-young whang , gio wiederhold , sang-wook kim","yossi matias , jeffrey scott vitter , min wang",vldb j.,very large data bases,1994,2000
4142,0,query optimization in compressed database systems,performing joins without decompression in a compressed database system,"zhiyuan chen , flip korn , johannes gehrke","s. j. o'connell , n. winterbottom",sigmod conference,acm sigmod record,2001,2003
10360,1,belief reasoning in mls deductive databases,belief reasoning in mls deductive databases,hasan m. jamil,hasan m. jamil,sigmod conference,international conference on management of data,1999,1999
1367,0,converting relational to object-oriented databases,index configuration in object-oriented databases,joseph fong,elisa bertino,sigmod record,the vldb journal -- the international journal on very large data bases,1997,1994
11921,1,storing semistructured data with stored,storing semistructured data with stored,"alin deutsch , mary f. fernandez , dan suciu","alin deutsch , mary fernandez , dan suciu",sigmod conference,international conference on management of data,1999,1999
4500,1,the changing landscape of the software industry and its implications for india,the changing landscape of the software industry and its implications for india,umang gupta,umang gupta,vldb,very large data bases,1996,1996
4784,0,optimizing multidimensional index trees for main memory access,on effective multi-dimensional indexing for strings,"sang kyun cha , keunjoo kwon , kihong kim","h. v. jagadish , nick koudas , divesh srivastava",sigmod conference,international conference on management of data,2001,2000
3550,1,on supporting containment queries in relational database management systems,on supporting containment queries in relational database management systems,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang","chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman",sigmod conference,international conference on management of data,2001,2001
2772,0,visdb : a system for visualizing large databases,sampling large databases for association rules,"hans-peter kriegel , daniel a. keim",hannu toivonen,sigmod conference,very large data bases,1995,1996
2467,0,reminiscences on influential papers,influential papers,"kenneth a. ross , kyuseok shim , mary f. fernandez",ken ross,sigmod record,acm sigmod record,2002,2001
9015,1,efficient geometry-based similarity search of 3d spatial databases,efficient geometry-based similarity search of 3d spatial databases,daniel a. keim,daniel a. keim,sigmod conference,international conference on management of data,1999,1999
9923,1,document management as a database problem,document management as a database problem,rudolf bayer,rudolf bayer,vldb,very large data bases,1995,1995
12285,1,practical predicate placement,practical predicate placement,joseph m. hellerstein,joseph m. hellerstein,sigmod conference,international conference on management of data,1994,1994
10447,1,telegraphcq : continuous dataflow processing,telegraphcq : continuous dataflow processing,"mehul a. shah , wei hong , sirish chandrasekaran , samuel madden , sailesh krishnamurthy , amol deshpande , frederick reiss , owen cooper , joseph m. hellerstein , michael j. franklin","sirish chandrasekaran , owen cooper , amol deshpande , michael j. franklin , joseph m. hellerstein , wei hong , sailesh krishnamurthy , samuel r. madden , fred reiss , mehul a. shah",sigmod conference,international conference on management of data,2003,2003
4445,1,application servers : born-again tp monitors for the web ? ( panel abstract ),application servers ( panel session ) : born-again tp monitors for the web,c. mohan,"c. mohan , larry cable , matthieu devin , scott dietzen , pat helland , dan wolfson",sigmod conference,international conference on management of data,2001,2001
24,1,controlling data warehouses with knowledge networks,controlling data warehouses with knowledge networks,"jan-dirk becker , matthias jarke , andreas boehmer , elvira schaefer","elvira schaefer , jan-dirk becker , andreas boehmer , matthias jarke",vldb,very large data bases,2000,2000
3679,0,the ccube constraint object-oriented database system,unisql/x unified relational and object-oriented database system,"alexander brodsky , pavel a. exarkhopoulo , victor e. segal , jia chen",won kim,sigmod conference,international conference on management of data,1999,1994
2951,0,dynamic multi-resource load balancing in parallel database systems,data partitioning and load balancing in parallel disk systems,"robert marek , erhard rahm","peter scheuermann , gerhard weikum , peter zabback",vldb,the vldb journal -- the international journal on very large data bases,1995,1998
11005,0,report on the nsf workshop on building an infrastructure for mobile and wireless systems,report from the nsf workshop on workflow and process automation in information systems,"ouri wolfson , s. a. m. makki , kia makki , charles e. perkins , birgitta könig-ries , peter l. reiher , niki pissinou , peter scheuermann , jari veijalainen","amit sheth , dimitrios georgakopoulos , stef m. m. joosten , marek rusinkiewicz , walt scacchi , jack wileden , alexander l. wolf",sigmod record,acm sigmod record,2002,1996
11843,0,supporting efficient multimedia database exploration,standard for multimedia databases,"k. selçuk candan , yoshinori hara , kyoji hirata , wen-syan li",john r. smith,vldb j.,international conference on management of data,2001,2001
11085,0,adaptive filters for continuous queries over distributed data streams,continuous queries over data streams,"jennifer widom , chris olston , jing jiang","shivnath babu , jennifer widom",sigmod conference,acm sigmod record,2003,2001
2362,1,combining multi-visual features for efficient indexing in a large image database,combining multi-visual features for efficient indexing in a large image database,"quan z. sheng , anne h. h. ngu , ron lei , du q. huynh","anne h. h. ngu , quan z. sheng , du q. huynh , ron lei",vldb j.,the vldb journal -- the international journal on very large data bases,2001,2001
4227,1,aggregate-query processing in data warehousing environments,aggregate-query processing in data warehousing environments,"venky harinarayan , dallan quass , ashish gupta","ashish gupta , venky harinarayan , dallan quass",vldb,very large data bases,1995,1995
11863,1,a general solution of the n-dimensional b-tree problem,a general solution of the n-dimensional b-tree problem,michael freeston,michael freeston,sigmod conference,international conference on management of data,1995,1995
11626,0,data warehousing and olap for decision support ( tutorial ),dec data distributor : for data replication and data warehousing,"surajit chaudhuri , umeshwar dayal",daniel j. dietterich,sigmod conference,international conference on management of data,1997,1994
1047,0,enhanced abstract data types in object-relational databases,evaluating functional joins along nested reference sets in object-relational and object-oriented databases,praveen seshadri,"reinhard braumandl , jens clau &#223; en , alfons kemper",vldb j.,very large data bases,1998,1998
1324,0,mining system audit data : opportunities and challenges,warehousing workflow data : challenges and opportunities,"wei fan , wenke lee","angela bonifati , fabio casati , umeshwar dayal , ming-chien shan",sigmod record,very large data bases,2001,2001
10578,1,index configuration in object-oriented databases,index configuration in object-oriented databases,elisa bertino,elisa bertino,vldb j.,the vldb journal -- the international journal on very large data bases,1994,1994
10563,0,middle-tier database caching for e-business,dbcache : middle-tier database caching for highly scalable e-business architectures,"hamid pirahesh , c. mohan , jeffrey f. naughton , sailesh krishnamurthy , honguk woo , qiong luo , bruce g. lindsay","christof bornh &#246; vd , mehmet altinel , sailesh krishnamurthy , c. mohan , hamid pirahesh , berthold reinwald",sigmod conference,international conference on management of data,2002,2003
3579,0,mining quantitative association rules in large relational tables,fast algorithms for mining association rules in large databases,"ramakrishnan srikant , rakesh agrawal","rakesh agrawal , ramakrishnan srikant",sigmod conference,very large data bases,1996,1994
4654,1,client-site query extensions,client-site query extensions,"praveen seshadri , tobias mayr","tobias mayr , praveen seshadri",sigmod conference,international conference on management of data,1999,1999
4072,0,database research at nthu and itri,the database research group at eth zurich,arbee l. p. chen,"moira c. norrie , stephen m. blott , hans-j &#246; rg schek , gerhard weikum",sigmod record,acm sigmod record,1994,1994
603,1,on the cost of monitoring and reorganization of object bases for clustering,on the cost of monitoring and reorganization of object bases for clustering,"guido moerkotte , alfons kemper , carsten andreas gerlhof","carsten a. gerlhof , alfons kemper , guido moerkotte",sigmod record,acm sigmod record,1996,1996
8154,1,clustering categorical data : an approach based on dynamical systems,clustering categorical data : an approach based on dynamical systems,"prabhakar raghavan , david gibson , jon m. kleinberg","david gibson , jon m. kleinberg , prabhakar raghavan",vldb,very large data bases,1998,1998
10548,1,hyperstorm - administering structured documents using object-oriented database technology,hyperstorm-administering structured documents using object-oriented database technology,"karl aberer , klemens böhm","klemens b &#246; hm , karl aberer",sigmod conference,international conference on management of data,1996,1996
1140,0,transaction timestamping in ( temporal ) databases,"integrating temporal , real-time , an active databases","christian s. jensen , david b. lomet","krithi ramamritham , raju sivasankaran , john a. stankovic , don t. towsley , ming xiong",vldb,acm sigmod record,2001,1996
450,0,contextualizing the information space in federated digital libraries,quality of service in multimedia digital libraries,"jeroen hoppenbrouwers , mike p. papazoglou","elisa bertino , ahmed k. elmagarmid , mohand-sa &#239; d hacid",sigmod record,acm sigmod record,1999,2001
5613,0,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system",the algres testbed of chimera : an active object-oriented database system,"zhao-hui tang , fei sha , georges gardarin","stefano ceri , piero fraternali , stefano paraboschi , giuseppe psaila",vldb,international conference on management of data,1996,1995
11355,0,information integration and xml in ibm 's db2,supply chain infrastructures : system integration and information sharing,patricia g. selinger,"michael o. ball , meng ma , louiqa raschid , zhengying zhao",vldb,acm sigmod record,2002,2002
7232,0,managing a db2 parallel edition database,extracting large data sets using db2 parallel edition,gilles fecteau,sriram padmanabhan,vldb,very large data bases,1995,1996
5873,1,fast computation of sparse datacubes,fast computation of sparse datacubes,"divesh srivastava , kenneth a. ross","kenneth a. ross , divesh srivastava",vldb,very large data bases,1997,1997
3341,1,"research in databases and data-intensive applications - computer science department and fzi , university of karlsruhe","research in databases and data-intensive applications : computer science dept. and fiz , university of karlsruhe","birgitta könig-ries , peter c. lockemann","brigitta k &#246; nig-ries , peter c. lockermann",sigmod record,acm sigmod record,1997,1997
5516,0,automation in information extraction and data integration,information integration : the momis project demonstration,sunita sarawagi,"domenico beneventano , sonia bergamaschi , silvana castano , alberto corni , r. guidetti , g. malvezzi , michele melchiori , maurizio vincini",vldb,very large data bases,2002,2000
7447,0,deeds towards a distributed and active real-time database system,disima : a distributed and interoperable image database system,"joakim eriksson , jonas mellin , sten andler , mikael berndtsson , bengt eftring , jörgen hansson","vincent oria , m. tamer &#214; zsu , paul j. iglinski , shu lin , bin yao",sigmod record,international conference on management of data,1996,2000
11228,1,continually evaluating similarity-based pattern queries on a streaming time series,continually evaluating similarity-based pattern queries on a streaming time series,"like gao , xiaoyang sean wang","like gao , x. sean wang",sigmod conference,international conference on management of data,2002,2002
