_id,label,left_title,right_title,left_authors,right_authors,left_venue,right_venue,left_year,right_year
10612,1,smart : making db2 ( more ) autonomic,smart : making db2 ( more ) autonomic,"g lohman , s lightstone","gm lohman , s lightstone",vldb,"vldb ,",2002,2002.0
9436,1,flexible relations - operational support of variant relational structures,flexible relations-operational support of variant relational structures,"c kalus , p dadam","c kalus , p dadam",vldb,"proceedings of the international conference on very large & hellip ; ,",1995,1995.0
10936,0,improving timeliness in real-time secure database systems,achieving robustness in distributed database systems,"s son , r david , b thuraisingham","dl eager , kc sevcik",sigmod record,"acm transactions on database systems ,",1996,1983.0
4154,1,merging ranks from heterogeneous internet sources,merging ranks from heterogeneous internet sources,"l gravano , h garcia-molina","l gravano , h garcia-molina",vldb,"proceedings of the international conference on very large & hellip ; ,",1997,1997.0
26767,1,estimating page fetches for index scans with finite lru buffers,estimating page fetches for index scans with finite lru buffers,"a swami , k schiefer","a swami , kb schiefer",sigmod conference,"the vldb journal the international journal on very large & hellip ; ,",1994,1995.0
8473,1,tsql2 language specification,"tsql2 language specification , 1994","r snodgrass , i ahn , g ariav , d batory , j clifford , c dyreson , r elmasri , f grandi , c jensen , w kфfer , n kline , k kulkarni , t leung , n lorentzos , j roddick , a segev , m soo , s sripada",rt snodgrass,sigmod record,available by ftp from ftp . cs . arizona .,1994,
17976,1,approximate medians and other quantiles in one pass and with limited memory,approximate medians and other order statistics in one pass and with limited memory : theory and,"g manku , s rajagopalan , b lindsay","g manku , s rajagopalan , b lindsay",sigmod conference,"proceedings of sigmod 98 , to",1998,
23823,0,resource scheduling for composite multimedia objects,real-time scheduling for multimedia streams over resource-constrained networks,"m garofalakis , y ioannidis , b жzden","hm sun , cm chen , lc shu",vldb,,1998,
9,1,a critique of ansi sql isolation levels,a critique of ansi sql isolation levels,"h berenson , p bernstein , j gray , j melton , e o'neil , p o'neil","h berenson , p bernstein , j gray , j melton",sigmod conference,"proceedings of the acm sigmod international conference on & hellip ; ,",1995,1995.0
5930,0,the database and information system research group at the university of ulm,database research at the university of oklahoma,"p dadam , w klas","l brown , r dirckze , s guinepain , c sanchez , b",sigmod record,"acm sigmod record ,",1997,1999.0
3577,1,methodology for development and employment of ontology based knowledge management applications,methodology for development and employment of ontology based knowledge management applications in,"y sure , s staab , r studer",s staab,sigmod record,"sigmod record , no ,",2002,
9481,0,a taxonomy for secure object-oriented databases,an extensible object-oriented approach to databases for cad/vlst,"m olivier , s solms","h afsarmanesh , d knapp , d mcleod , a parker",acm trans . database syst .,"proceeding ~ of the 11th vldb conference , vldb endowment ,",1994,
17570,0,the design and implementation of k : a high-level knowledge-base programming language of osam * . kbms,design and implementation of advanced knowledge processing in the kbms krisys,"y shyy , j arroyo , s su , h lam",j thomas,vldb j.,"sigmod record ,",1996,1995.0
7635,0,the aditi deductive database system,the database language gem,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",c zamolo,vldb j.,"proceedmgs of 1983 acm sigmod conference , ( may",1994,
5632,0,information sharing across private databases,incomplete information in relational temporal databases,"r agrawal , a evfimievski , r srikant","sk gadia , ss nair , yc poon",sigmod conference,"proceedings of the international conference on very large & hellip ; ,",2003,1992.0
14971,1,broadcast disks : data management for asymmetric communications environments,broadcast disks : data managementfor asymmetriccommunications environments,"s acharya , r alonso , m franklin , s zdonik","s acharya , r alonso , m franklin , s zdonik",sigmod conference,"proceedings of the acm sigmod international conference on & hellip ; ,",1995,
17807,0,bottom-up computation of sparse and iceberg cubes,experiments with bottom-up computation of sparse and iceberg cubes,"k beyer , r ramakrishnan",s greve,sigmod conference,,1999,2000.0
23251,1,jumping on the nii bandwagon,jumping on the nii bandwagon,x qian,x qian,sigmod record,"sigmod record ,",1994,1994.0
13443,0,an introduction to spatial database systems,composite event specification in active database systems,r gќting,"nh gehani , hv jagadish , o shmuheli",vldb j.,"proc . of the 18th int . conference on vldb , august ,",1994,
2272,1,an array-based algorithm for simultaneous multidimensional aggregates,an array-based algorithm for simultaneous multidimensional aggregates,"y zhao , p deshpande , j naughton","z yihong , p deshpande , j naughton",sigmod conference,,1997,1997.0
25811,1,approximate query mapping : accounting for translation closeness,approximate query mapping : accounting for translation closeness,"k chang , h garcia-molina","kcc chang , h garcãa - molina",vldb j.,"the vldb journal the international journal on very large & hellip ; ,",2001,2001.0
23082,1,random sampling techniques for space efficient online computation of order statistics of large datasets,random sampling techniques for space efficient of large data sets,"g manku , s rajagopalan , b lindsay","g singh , s rajagopalan , b lindsay",sigmod conference,"proceedings of acm sigmod int . conf . on management of data ,",1999,
1103,0,editor 's notes,editor 's notes,m franklin,dw leslie,sigmod record,"new directions for higher education ,",1999,
3440,1,chorochronos : a research network for spatiotemporal database systems,chorochronos : a research network for spatiotemporal database systems .,"a frank , s grumbach , r gќting , c jensen , m koubarakis , n lorentzos , y manolopoulos , e nardelli , b pernici , h schek , m scholl , t sellis , b theodoulidis , p widmayer",acms anthology,sigmod record,"sigmod record ,",1999,1999.0
10412,0,mining quantitative association rules in large relational tables,fast algorithms for mining association rules in large databases,"r srikant , r agrawal","ra as941 , r srikant",sigmod conference,"proceedings of international conference on very large & hellip ; ,",1996,
3546,1,a new sql-like operator for mining association rules,a new sql-like operator for mining association rules,"r meo , g psaila , s ceri",r meo,vldb,"vldb ,",1996,1996.0
9167,0,editor 's notes,editors ' notes,j widom,"pj gray , tw banta",sigmod record,"new directions for higher education ,",1995,
9309,0,type classification of semi-structured documents,semantic integration of semi-structured data,"m tresch , n palmer , a luniewski","s lim , y ng",vldb,,1995,
24425,0,temporal database system implementations,relational data-base management systems,m bіhlen,dd chamberlin,sigmod record,"acm computing surveys ( csur ) ,",1995,1976.0
19069,0,querying atsql databases with temporal logic,coalescing in temporal databases,"j chomicki , d toman , m bіhlen","mh bohlen , rt snodgrass , md soo",acm trans . database syst .,,2001,
17089,0,editor 's notes,editor 's notes,m franklin,wmk trochim,sigmod record,"new directions for program evaluation ,",1999,
901,0,an introduction to spatial database systems,a sophisticate 's introduction to database normalization theory,r gќting,"c beeri , pa bernstein , n goodman",vldb j.,"vldb ,",1994,1978.0
11546,1,the x-tree : an index structure for high-dimensional data,the x-tree : an index structure for highdimensional data . 22nd vldb,"s berchtold , d keim , h kriegel","s berchtold , da keim , hp kriegel",vldb,"mumbai ( bombay ) , india , sept ,",1996,
26555,0,efficient algorithms for minimizing tree pattern queries,efficient algorithms for mining outliers from large data sets,p ramanan,"r sridhar , r rajeev , s kyuseok",sigmod conference,"proceedings of the acm sigmod conference ,",2002,
20220,0,editor 's notes,editor 's notes,m franklin,dw leslie,sigmod record,"new directions for higher education ,",1997,
15168,0,the trigs active object-oriented database system - an overview,good : agraph-oriented object database system,"g kappel , w retschitzegger","m gemis , j paredaens , i thyssens",sigmod record,,1998,
28116,1,sit-in : a real-life spatio-temporal information system,sit-in : a real-life spatio-temporal information system,"g sindoni , l tininini , a ambrosetti , c bedeschi , s francisci , o gargano , r molinaro , m paolucci , p patteri , p ticca","g sindoni , p ticca , l tininini , a ambrosetti , c",vldb,"proceedings of the 27th international conference on very & hellip ; ,",2001,2001.0
21431,0,treasurer 's message,head/director 's message,,rdae status,,,2001,
1353,1,capturing and querying multiple aspects of semistructured data,capturing and querying multiple aspects of semistructured data,"c dyreson , m bіhlen , c jensen","ce dyreson , mh bohlen , cs jensen",vldb,"proceedings of the international conference on very large & hellip ; ,",1999,1999.0
12250,1,mapping adaptation under evolving schemas,mapping adaptation under evolving schemas,"y velegrakis , r miller , l popa","y velegrakis , rj miller , l popa",vldb,"proceedings of the international conference on very large & hellip ; ,",2003,2003.0
21416,0,wavelet-based histograms for selectivity estimation,piecewise linear histograms for selectivity estimation,"y matias , j vitter , m wang","x yu , a fu",sigmod conference,,1998,
19996,1,book review column,book review column,k aberer,k aberer,sigmod record,sigmod,2001,2002.0
19364,0,data placement in shared-nothing parallel database systems,caching and database scaling in distributed shared-nothing information retrieval systems,"m mehta , d dewitt","a tomasic , h garcia-molina",vldb j.,,1997,
13210,0,guest editor 's introduction,introduction,,"v honavar , c higuera",,"machine learning ,",2003,2001.0
16038,1,sideway value algebra for object-relational databases,sideway value algebra for object-relational databases,"g жzsoyoglu , a al-hamdani , i altingіvde , s жzel , ж ulusoy , z жzsoyoglu","g ã?zsoyoç § lu , a al-hamdani , is altingã ¶ vde , sa",vldb,"proceedings of the 28th international conference on very & hellip ; ,",2002,
3150,0,integrating reliable memory in databases,"institutions : integrating objects , xml and databases","w ng , p chen",s alagic,vldb,"information & software technology ,",1997,2002.0
15763,0,an introduction to spatial database systems,selectivity estimation in spatial databases,r gќting,"s achaya , v poosala , s ramaswamy",vldb j.,"proc . acm sigmod intâ ?? l conf . management of data ,",1994,
15294,0,incremental clustering for mining in a data warehousing environment,incremental generalization for mining in a data warehousing environment .,"m ester , h kriegel , j sander , m wimmer , x xu",acms anthology,vldb,,1998,
883,1,efficient snapshot differential algorithms for data warehousing,h. garcia-m olina . efficient snapshot differential algorithms in data warehousing,"w labio , h garcia-molina",w labio,vldb,"technical report , dept. of computer science , stanford university",1996,
13427,0,the lyric language : querying constraint objects,object-oriented query language facilitating construction of new objects,"a brodsky , y kornatzky","r alhajj , me arkun",sigmod conference,"information and software technology ,",1995,1993.0
21017,0,the ores temporal database management system,grid data servicesâ ?? relational database management systems,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou","b collins , a borley , n hardman , a knox , s laws , j",sigmod conference,,1994,2002.0
4303,0,multi-dimensional database allocation for parallel data warehouses,cmd : a multidimensional declustering method for parallel database systems,"t stіhr , h mфrtens , e rahm","l jianzhong , j srivastava , d rotem",vldb,"proceedings of international conference on vldb , august ,",2000,
1374,1,integrated data management for mobile services in the real world,integrated data management for mobile services in the real world,"c hage , c jensen , t pedersen , l speicys , i timko","cs jensen , tb pedersen , l speicys , i timko",vldb,"vldb conf ,",2003,
21107,1,the montage extensible datablade achitecture,the montage extensible datablade tm architecture,m ubell,m ubell,sigmod conference,proceedings of the acm sigmod international conference on,1994,
23507,0,information rules,information rules,d stirling,"s carl , hr varian",sigmod record,,2003,1998.0
14334,0,on supporting containment queries in relational database management systems,buffer management in relational database systems,"c zhang , j naughton , d dewitt , q luo , g lohman","gm sacco , m schkolnick",sigmod conference,"acm transactions on database systems ,",2001,1986.0
20331,1,schemasql - a language for interoperability in relational multi-database systems,schemasql : a language for interoperability in multiple relational databases,"l lakshmanan , f sadri , i subramanian","lv lakshmanan , f sadri , in subramanian",vldb,,1996,1996.0
8680,0,guest editorial,editorial,,s rudkin,,"bt technology journal ,",2001,2005.0
12393,1,contextualizing the information space in federated digital libraries,contextualizing the information space in federated digital libraries,"m papazoglou , j hoppenbrouwers","m papazoglou , j hoppenbrouwers",sigmod record,"sigmod record ,",1999,1999.0
28063,1,supporting exceptions to schema consistency to ease schema evolution in oodbms,supporting exceptions to behavioral schema consistency to ease schema evolution in oodbms,"e amiel , m bellosta , e dujardin , e simon","e amiel , mj bellosta , e dujardin , e simon",vldb,"proceedings of the international conference on very large & hellip ; ,",1994,1994.0
17125,0,open object database management systems,the gemâ ?? stone data management system,,"r bretl , d maier , a otis , j penney , b schuchardt ,",,"acm press frontier series ,",1994,1989.0
3734,1,report on the nsf workshop on building an infrastructure for mobile and wireless systems,on building an infrastructure for mobile and wireless systems : report on the nsf workshop on an,,"b kã ¶ nig-ries , k makki , s makki , c perkins , n",,"acm sigmod record ,",2002,2002.0
10822,1,metu interoperable database system,metu object-oriented database system,"a dogac , u halici , e kilic , g жzhan , f ozcan , s nural , c dengi , s mancuhan , i arpinar , p koksal , c evrendilek",a dogacâ ? ¦,sigmod conference,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",1996,
14904,0,data modelling versus ontology engineering,ontology as a foundation for meta-modelling and method engineering,"p spyns , r meersman , m jarrar",y wand,sigmod record,"information and software technology ,",2002,1996.0
21257,1,view management in multimedia databases,view management in multimedia databases,"k candan , e lemar , v subrahmanian","sc kasim , e lemar , vs subrahmanian",vldb j.,"the vldb journal ,",2000,
3545,0,semantics for update rule programs and implementations in a relational database management system,design and implementation of the relationlog deductive database system,"l raschid , j lobo","m liu , r shan",acm trans . database syst .,,1996,
28199,1,the hcc-tree : an efficient index structure for object oriented databases,the hcc-tree : an efficient index structure for object oriented databases,"b sreenath , s seshadri",b sreenath,vldb,"vldb ,",1994,1994.0
12656,1,spatial joins using r-trees : breadth-first traversal with global optimizations,"nj , and ea rundensteiner . spatial joins using r-trees : breadth-first traversal with global","y huang , n jing , e rundensteiner",yw huang,vldb,"vldbâ ?? 97 , proceedings of 23rd international conference on & hellip ; ,",1997,
24437,0,the design and implementation of a sequence database system,the design and implementation of the redland rdf application framework,"p seshadri , m livny , r ramakrishnan",d beckett,vldb,"computer networks ,",1996,2002.0
10010,1,mobile computing and databases : anything new ?,"mobile computing and databases : an ything new ? , ''","m dunham , a helal","mh dunham , a helal",sigmod record,sigmod,1995,
13019,0,hippocratic databases,temporal databases,"r agrawal , j kiernan , r srikant , y xu","i ahn , r snodgrass",vldb,"ieee computer ,",2002,
24073,0,the a-tree : an index structure for high-dimensional spaces using relative approximation,an index structure for high-dimensional data,"y sakurai , m yoshikawa , s uemura , h kojima","s berchtold , da keim , hp kriegel",vldb,"procs . of the 22nd vldb conference ,",2000,
12047,1,a platform based on the multi-dimensional data model for analysis of bio-molecular structures,a platform based on the multi-dimensional data model for analysis of bio-molecular structures,"s srinivasa , s kumar","s srinivasa , s kumar",vldb,"proceedings of the international conference on very large & hellip ; ,",2003,
19426,0,ofl : a functional execution model for object query languages,fqi-a functional query language,"g gardarin , f machuca , p pucheral","p bijneman , re frankel",sigmod conference,"proc . acmsigmod ht . conf management of data ( boston , mass. , & hellip ; ,",1995,
19064,0,outlier detection for high dimensional data,re-designing distance functions and distance based applications for high dimensional data,"c aggarwal , p yu",cc aggarwal,sigmod conference,"sigmod record ,",2001,2001.0
5621,1,building database-driven electronic catalogs,building database-driven web catalogs,s danish,"s danish , p gannon",sigmod record,,1998,
7323,0,dwms : data warehouse management system,lineage tracing in a data warehousing system,n mohan,"y cui , j widom",vldb,,1996,
26103,0,relational databases for querying xml documents : limitations and opportunities,analytical processing of xml documents : opportunities and challenges,"j shanmugasundaram , k tufte , c zhang , g he , d dewitt , j naughton","rr bordawekar , ca lang",vldb,"sigmod record ,",1999,2005.0
17238,0,"olap , relational , and multidimensional database systems",cmd : a multidimensional declustering method for parallel database systems,g colliat,"l jianzhong , j srivastava , d rotem",sigmod record,"proceedings of international conference on vldb , august ,",1996,
26870,1,effective memory use in a media server,effective memory use in a media server ( extended version ),"e chang , h garcia-molina","e chang , h garcia-molina",vldb,,1997,1996.0
11161,0,editor 's notes,editor 's notes,l liu,dw leslie,sigmod record,"new directions for higher education ,",2003,
5780,0,editor 's notes,editors ' notes,m franklin,"r picciotto , rc rist",sigmod record,"new directions for program evaluation ,",2000,1995.0
22091,0,m-tree : an efficient access method for similarity search in metric spaces,piers : an efficient model for similarity search in dna sequence databases,"p ciaccia , m patella , p zezula","xcscl beng , kh tung",vldb,"sigmod record ,",1997,2004.0
5301,1,provisions and obligations in policy management and security applications,provisions and obligations in policy rule management and security applications,"c bettini , s jajodia , x wang , d wijesekera","c bettini , s jajodia , xs wang , d wijesekera",vldb,proceedings of the 28th international conference on very,2002,
9723,0,fast image retrieval using color-spatial information,information storage and retrieval using avl trees,"b ooi , k tan , t chua , w hsu",cc foster,vldb j.,"proc . acm 20th nat . conf ,",1998,
12032,0,index nesting - an efficient approach to indexing in object-oriented databases,the persistent cache : improving oid indexing in temporal object-oriented database systems,"b ooi , j han , h lu , k tan",idt.unit.no,vldb j.,"vldb ,",1996,1999.0
15993,0,managing intervals efficiently in object-relational databases,enhanced abstract data types in object-relational databases,"h kriegel , m pіtke , t seidl",p seshadri,vldb,"the vldb journal the international journal on very large & hellip ; ,",2000,1998.0
12964,1,agora : living with xml and relational,agora : living with xml and relational,"i manolescu , d florescu , d kossmann , f xhumari , d olteanu","dkfxd olteanu , i manolescu , d florescu",vldb,"proceedings of the 26th vldb conference , cairo , egypt ,",2000,
20487,0,concurrent garbage collection in o2,connectivity-based garbage collection,"m skubiszewski , p valduriez","m hirzel , a diwan , m hertz",vldb,,1997,
24061,1,irisnet : internet-scale resource-intensive sensor services,irisnet : an architecture for internet-scale sensing services,"a deshpande , s nath , p gibbons , s seshan","s nath , a deshpande , y ke , pb gibbons , b karp , s",sigmod conference,"proceedings of the international conference on very large & hellip ; ,",2003,2003.0
8414,0,resource scheduling for composite multimedia objects,avoiding retrival contention for composite multimedia objects,"m garofalakis , y ioannidis , b жzden","s chaudhuri , s ghandeharizadeh , c shahabi",vldb,"proceedings of the 2ith vldb conference , zurich , swizerland ,",1998,
569,1,the pyramid-technique : towards breaking the curse of dimensionality,the pyramid-technique : towards breaking the curse of dimensionality,"s berchtold , c bіhm , h kriegel","s berchtold , hp kriegel",sigmod conference,"sigmod record ,",1998,1998.0
13188,1,an optimal and progressive algorithm for skyline queries,"seeger : , b. 2003 . an optimal and progressive algorithm for skyline queries","d papadias , y tao , g fu , b seeger","d papadias , y tao , g fu",sigmod conference,proceedings of the acm sigmod international conference on,2003,
5480,1,e-commerce database issues and experience,e-commerce database issues and experience,a rajaraman,a rajaraman,sigmod conference,,1999,
19995,0,tracing the lineage of view data in a warehousing environment,aggregate-query processing in data warehousing environments,"y cui , j widom , j wiener","a gupta , v harinarayan , d quass",acm trans . database syst .,"vldb ,",2000,1995.0
13062,0,approximate query processing using wavelets,sequence query processing,"k chakrabarti , m garofalakis , r rastogi , k shim","p seshadri , m livny , r ramakrishnan",vldb j.,"proc . of the 1994 acm sigmod intl. conf . on management of & hellip ; ,",2001,1994.0
24625,1,an overview of data warehousing and olap technology,an overview of data warehousing and olap technologies,"s chaudhuri , u dayal","s chaudhuri , u dayal",sigmod record,"acm sigmod record ,",1997,
2562,0,the tpr * - tree : an optimized spatio-temporal access method for predictive queries,the r * - tree : an efficient androbust access method for pointsandrectangles,"y tao , d papadias , j sun","n beckmann , hp kriegel , r schneider , b seeger",vldb,acm-sigmod,2003,
2650,0,model-based information integration in a neuroscience mediator system,the information integration system k2,"b ludфscher , a gupta , m martone",v tannen,vldb,"bioinformatics : managing scientific data , t. critchlow and z",2000,
14858,0,the mariposa distributed database management system,parallel and distributed database systems,j sidell,a procedures,sigmod record,,1996,
23428,0,building knowledge base management systems,knowledge management : know what you know,"j mylopoulos , v chaudhri , d plexousakis , a shrufi , t topaloglou",sl roberts-witt,vldb j.,"pc magazine ,",1996,
19097,0,"olap , relational , and multidimensional database systems",vxmlr : a visual xml-relational database system,g colliat,"a zhou , h lu , s zheng",sigmod record,"proceedings of the international conference on very large & hellip ; ,",1996,2001.0
16397,0,guest editor 's introduction,guest editorial,,aw czarnik,,"acc . chem . res ,",2002,
3277,0,mining fuzzy association rules in databases,mining fuzzy association rules : an overview,"c kuok , a fu , m wong","m delgado , n marä ± n , mj martä ± n-bautista , d",sigmod record,,1998,
10435,0,the network is the database : data management for highly distributed systems,cost evaluation of directory management schemes for distributed database systems,"j navas , m wynblatt","y matsushita , h yamazaki , s hikita , i yoshida",sigmod conference,"proceedings of the 1980 acm sigmod international conference & hellip ; ,",2001,1980.0
1541,0,quality-driven integration of heterogenous information systems,knowledge based information integration systems,"f naumann , u leser , j freytag","nw paton , ca goble , s bechhofer",vldb,"information & software technology ,",1999,2000.0
13244,0,a survey and critique of advanced transaction models,a critique of ansi sql isolation levels,c mohan,"j gray , uc berkeley",sigmod conference,,1994,
8481,1,a database interface for file updates,a database interface for le update,"s abiteboul , s cluet , t milo","s abiteboul , s cluet , t milo",sigmod conference,"sigmod ,",1995,
6196,1,finding generalized projected clusters in high dimensional spaces,finding generalized projected clusters in high dimensional spaces,"c aggarwal , p yu","cc aggarwal , ps yu",sigmod conference,"sigmod conference ,",2000,2000.0
16337,0,enhanced abstract data types in object-relational databases,estimation of count queries in relational databases,p seshadri,"wc hou , g ozsoyoglu , e dogdu",vldb j.,"acm sigmod conference , may ,",1998,
3936,0,online association rule mining,mining fuzzy association rules,c hidber,"kcc chan , wh au",sigmod conference,,1999,
21934,0,foundations of preferences in database systems,query optimization in compressed database systems,w kieпling,"z chen , j gehrke , f korn",vldb,,2002,
14280,1,observations on the odmg-93 proposal,observations on the odmg-93 proposal for an object-oriented database language,w kim,w kim,sigmod record,"acm sigmod record ,",1994,1994.0
5757,1,integration approaches for cim,integration approaches for cim,,mc norrie,,,1995,
4144,0,research issues for data communication in mobile ad-hoc network database systems,optical networks for new generation internet and data communication systems,"l fife , l gruenwald","m gagnaire , r sabella",sigmod record,"computer networks ,",2003,2000.0
12232,0,guest editor 's introduction,introduction,,"mt ã?zsu , s christodoulakis",,"the vldb journal the international journal on very large & hellip ; ,",2003,1998.0
9296,1,"the hb-pi-tree : a multi-attribute index supporting concurrency , recovery and node consolidation","the hb ^ î - tree : a multi-attribute index supporting concurrency , recovery and node consolidation","g evangelidis , d lomet , b salzberg","g evangelidis , d lomet , b salzberg",vldb j.,"the vldb journal the international journal on very large & hellip ; ,",1997,1997.0
6871,1,interviso : dealing with the complexity of federated database access,interviso : dealing with the complexity of federated database access,"m templeton , h henley , e maros , d buer","m templeton , h henley , e maros , dj van buer",vldb j.,"the vldb journal the international journal on very large & hellip ; ,",1995,1995.0
24555,1,xsb as an efficient deductive database engine,xsb as an efficient deductive database engine,"k sagonas , t swift , d warren","k sagonas , t swift , ds warren",sigmod conference,,1994,
8830,0,guest editorial,editorial,,"g cosier , p hughes",,"bt technology journal ,",2000,2001.0
24507,0,the network is the database : data management for highly distributed systems,on the design of a reliable storage component for distributed database management systems,"j navas , m wynblatt","da menasce , oe landes",sigmod conference,,2001,
16676,0,smooth - a distributed multimedia database system,administering a distributed database management system,"h kosch , l bіszіrmщnyi , a bachlechner , c hanin , c hofbauer , m lang , c riedler , r tusch",h walker,vldb,acm-sigmod,2001,
28595,1,exploratory mining and pruning optimizations of constrained association rules,"alex. pang , â ?? exploratory mining and pruning optimizations of constrained association rules , â ??","r ng , l lakshmanan , j han , a pang","rt ng , lvs lakshmanan , j han",sigmod conference,proceedings of the 1998 acm sigmod international conference,1998,
360,1,rainbow : distributed database system for classroom education and experimental research,rainbow : distributed database system for classroom education and experimental research,"a helal , h li","a helal , h li",vldb,"proceedings of the international conference on very large & hellip ; ,",2000,2000.0
17796,0,"object-oriented , rapid application development in a pc database environment",a deductive object-oriented database for data intensive application development,f team,"aaa fernandes , ml barja , nw paton , mh williams",sigmod conference,,1995,
10800,1,a new method for similarity indexing of market basket data,a new method for similarity indexing of market basket data,"c aggarwal , j wolf , p yu","cc aggarwal , jl wolf , ps yu",sigmod conference,"sigmod conference ,",1999,1999.0
15279,1,a consensus glossary of temporal database concepts,sj et al. the consensus glossary of temporal database concepts,"c jensen , j clifford , r elmasri , s gadia , p hayes , s jajodia","cs jensen , j clifford , sk gadia , p hayes",sigmod record,temporal databases-research and,1994,
13055,0,influencing database language standards,a deductive database language supporting modules,l gallagher,b freitag,sigmod record,,1994,
18672,0,reasoning about spatial relationships in picture retrieval systems,similarity based retrieval of pictures using indices on spatial relationships,"a sistla , c yu , r haddad","a prasad sistla , c yu , c liu , k liu",vldb,"proc . 1995vldb conference , zurich , switzerland ,",1994,
8765,1,semantic assumptions and query evaluation in temporal databases,"ands . jajodia , semanticassumptionsandqueryevaluation in temporal databases","c bettini , x wang , e bertino , s jajodia","c bettini , x wang , e bertino",sigmod conference,"proc . of acm sigmod , san jose , ca ,",1995,
18517,0,the algres testbed of chimera : an active object-oriented database system,the architecture of an active data base management system,"s ceri , p fraternali , s paraboschi , g psaila",dr mccarthy,sigmod conference,,1995,
3935,0,an efficient algorithm for mining association rules in large databases,sql-like operator for mining association rules,"a savasere , e omiecinski , s navathe","r meo , g psaila , s ceri , a new",vldb,"proceedings of international conference on very large & hellip ; ,",1995,
8198,1,geominer : a system prototype for spatial data mining,geominer : a system prototype for spatial mining,"j han , k koperski , n stefanovic","j han , k koperski , n stefanovic",sigmod conference,"proceedings , 1997 acm-sigmod international conference on & hellip ; ,",1997,
22879,0,supporting top-k join queries in relational databases,querying multiple features of groups in relational databases,"i ilyas , w aref , a elmagarmid","d chatziantoniou , ka ross",vldb,"proceedings of the international conference on very large & hellip ; ,",2003,1996.0
269,0,integrating modelling systems for environmental management information systems,business intelligence : the management information system next step,"d abel , k taylor , d kuo",lc rodrigues,sigmod record,,1997,
3042,0,algebraic query optimisation for database programming languages,an implementation of backtracking for programming languages,"a poulovassilis , c small","c prenner , b wegbreit",vldb j.,,1996,
18556,0,concurrency control in hierarchical multidatabase systems,a concurrency control protocol for read-only transactions in real-time secure database systems,"s mehrotra , h korth , a silberschatz","h han , s park , c park",vldb j.,,1997,
18026,1,using semantic values to falilitate interoperability among heterogeneous information systems,using semantic values to facilitate interoperability among heterogeneous database systems,"e sciore , m siegel , a rosenthal","e sciore , m siegel , a rosenthal",acm trans . database syst .,"acm transactions on database systems ,",1994,
24908,0,editorial,z special issue : editorial,,"jp bowen , mg hinchey",,"information and software technology ,",2001,
13460,0,sap r/3 : a database application system ( tutorial ),ldap directory services-just another database application ? ( tutorial session ),,"s shukla , a deshpande",,"proceedings of the 2000 acm sigmod international conference & hellip ; ,",1998,2000.0
19520,1,an introduction to deductive database languages and systems,an introduction to deductive database languages and systems,"k ramamohanarao , j harland","k ramamohanarao , j harland",vldb j.,"the vldb journal the international journal on very large & hellip ; ,",1994,1994.0
27685,0,real-time index concurrency control,concurrency control in group systems,"j haritsa , s seshadri","ca ellis , sj gibbs",sigmod record,"sigmod record ( acm special interest group on management of & hellip ; ,",1996,
394,1,supporting efficient multimedia database exploration,supporting efficient multimedia database exploration,"w li , k candan , k hirata , y hara","ws li , ks candan , k hirata , y hara",vldb j.,"the vldb journal the international journal on very large & hellip ; ,",2001,2001.0
20708,1,xsb as an efficient deductive database engine,"xsb as an efficient deductive database engine , 1993","k sagonas , t swift , d warren","k sagonas , t swift , ds warren",sigmod conference,,1994,
8262,1,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,indexing very high-dimensional sparse and quasi-sparse vectors for similarity searches,"c wang , x wang","c wang , xs wang",vldb j.,"the vldb journal the international journal on very large & hellip ; ,",2001,2001.0
18572,0,advances in real-time database systems research,locking protocols for concurrency control in real-time database systems,a bestavros,"sl hung , ky lam",sigmod record,"acm sigmod record ,",1996,1992.0
23702,0,balancing histogram optimality and practicality for query result size estimation,combining histograms and parametric curve fitting for feedback-driven query result-size estimation,"y ioannidis , v poosala","a konig , g weikum",sigmod conference,"proceedings of the international conference on very large & hellip ; ,",1995,1999.0
14161,0,efficient view maintenance at data warehouses,efficient view maintenance in xml data warehouses,"d agrawal , a abbadi , a singh , t yurek","h liefke , sb davidson",sigmod conference,,1997,
3,0,dna-miner : a system prototype for mining dna sequences,n. stefanovic 1997 â ?? geominer : a system prototype for spatial data miningâ ??,"j han , h jamil , y lu , l chen , y liao , j pei","j han , k koperski",sigmod conference,proc . acm-sigmod int . conf . on management of data ( sigmod &#39; 97,2001,
7130,0,guest editor 's introduction,"time , labour and consumption : guest editor 's introduction",,j schor,,"time and society ,",1998,1998.0
12572,0,algebraic query optimisation for database programming languages,database programming languages : a functional approach,"a poulovassilis , c small",j annevelink,vldb j.,,1996,
4483,0,xpath queries on streaming data,xsq : streaming xpath queries,"f peng , s chawathe","f peng , ss chawathe",sigmod conference,,2003,
15505,0,further improvements on integrity constraint checking for stratifiable deductive databases,integrity constraints checking in deductive databases,"s lee , t ling",vldb.org,vldb,"vldb ,",1996,1991.0
